Local Body Code,Local Body Name,Local Body Type,"District Level Parent Name
",Intermediate Level Parent Name,Ward Code,Ward Number,"Ward Name (In English)
","Ward Name (In Local)
",
574,CHIKBALLAPUR,District Panchayat,,,947634,20,Chikkaballapura (ZP) - Ward No 20,,
574,CHIKBALLAPUR,District Panchayat,,,947637,21,Chikkaballapura (ZP) - Ward No 21,,
574,CHIKBALLAPUR,District Panchayat,,,947639,22,Chikkaballapura (ZP) - Ward No 22,,
574,CHIKBALLAPUR,District Panchayat,,,947641,23,Chikkaballapura (ZP) - Ward No 23,,
574,CHIKBALLAPUR,District Panchayat,,,947646,24,Chikkaballapura (ZP) - Ward No 24,,
574,CHIKBALLAPUR,District Panchayat,,,947674,19,Chikkaballapura (ZP) - Ward No 19,,
574,CHIKBALLAPUR,District Panchayat,,,947705,25,Chikkaballapura (ZP) - Ward No 25,,
574,CHIKBALLAPUR,District Panchayat,,,947706,26,Chikkaballapura (ZP) - Ward No 26,,
574,CHIKBALLAPUR,District Panchayat,,,947708,27,Chikkaballapura (ZP) - Ward No 27,,
487,CHIKKAMAGALURU,District Panchayat,,,92484,1,Ward No. 1,Ward No. 1,
488,CHITRADURGA,District Panchayat,,,118468,1,Ward No. 1,Ward No. 1,
490,DAVANGERE,District Panchayat,,,113030,1,Ward No. 1,Ward No. 1,
491,DHARWAD,District Panchayat,,,112716,1,Ward No. 1,Ward No. 1,
492,GADAG,District Panchayat,,,113101,1,Ward No. 1,Ward No. 1,
494,HASSAN,District Panchayat,,,116644,1,Ward No. 1,Ward No. 1,
495,HAVERI,District Panchayat,,,97049,1,Ward No. 1,Ward No. 1,
493,KALABURAGI,District Panchayat,,,105612,1,Ward No. 1,Ward No. 1,
496,KODAGU,District Panchayat,,,82751,1,Ward No. 1,Ward No. 1,
497,KOLAR,District Panchayat,,,81220,1,Ward No. 1,Ward No. 1,
498,KOPPAL,District Panchayat,,,100554,1,Ward No. 1,Ward No. 1,
499,MANDYA,District Panchayat,,,98719,1,Ward No. 1,Ward No. 1,
500,MYSURU,District Panchayat,,,94260,1,Ward No. 1,Ward No. 1,
501,RAICHUR,District Panchayat,,,115586,1,Ward No. 1,Ward No. 1,
502,SHIVAMOGGA,District Panchayat,,,112819,1,Ward No. 1,Ward No. 1,
503,TUMAKURU,District Panchayat,,,109177,1,Ward No. 1,Ward No. 1,
504,UDUPI,District Panchayat,,,106793,1,Ward No. 1,Ward No. 1,
505,UTTAR KANNAD,District Panchayat,,,111410,1,Ward No. 1,Ward No. 1,
485,VIJAYAPURA,District Panchayat,,,92807,1,Ward No. 1,Ward No. 1,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2291431,01,Ward No 01,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2291432,02,Ward No 02,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2291433,03,Ward No 03,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2291434,04,Ward No 04,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2291435,05,Ward No 05,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304932,06,Ward No 06,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304933,07,Ward No 07,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304934,08,Ward No 08,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304935,09,Ward No 09,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304946,10,Ward No 10,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304947,11,Ward No 11,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304948,12,Ward No 12,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304949,13,Ward No 13,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304950,14,Ward No 14,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304951,15,Ward No 15,,
215148,ADAGAL,Village Panchayat,BAGALKOT,BADAMI,2304952,16,Ward No 16,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305018,1,Ward No 01,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305019,2,Ward No 02,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305020,3,Ward No 03,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305021,4,Ward No 04,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305022,5,Ward No 05,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305023,6,Ward No 06,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305024,7,Ward No 07,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305025,8,Ward No 08,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305026,9,Ward No 09,,
273085,ALUR-SK,Village Panchayat,BAGALKOT,BADAMI,2305027,10,Ward No 10,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308001,01,Ward No 01,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308002,02,Ward No 02,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308003,03,Ward No 03,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308004,04,Ward No 04,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308005,05,Ward No 05,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308006,06,Ward No 06,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308007,07,Ward No 07,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308008,08,Ward No 08,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308009,09,Ward No 09,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308010,10,Ward No 10,,
215149,ANAWAL,Village Panchayat,BAGALKOT,BADAMI,2308011,11,Ward No 11,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308112,01,Ward No 01,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308113,02,Ward No 02,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308114,03,Ward No 03,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308115,04,Ward No 04,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308116,05,Ward No 05,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308117,06,Ward No 06,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308118,07,Ward No 07,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308119,08,Ward No 08,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308120,09,Ward No 09,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308121,10,Ward No 10,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308122,11,Ward No 11,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308123,12,Ward No 12,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308124,13,Ward No 13,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308125,14,Ward No 14,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308126,15,Ward No 15,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308127,16,Ward No 16,,
215150,BELUR,Village Panchayat,BAGALKOT,BADAMI,2308128,17,Ward No 17,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308129,01,Ward No 01,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308130,02,Ward No 02,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308131,03,Ward No 03,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308132,04,Ward No 04,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308133,05,Ward No 05,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308134,06,Ward No 06,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308135,07,Ward No 07,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308136,08,Ward No 08,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308137,09,Ward No 09,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308138,10,Ward No 10,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308139,11,Ward No 11,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308140,12,Ward No 12,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308141,13,Ward No 13,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308142,14,Ward No 14,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308143,15,Ward No 15,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308144,16,Ward No 16,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308145,17,Ward No 17,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308146,18,Ward No 18,,
215151,CHOLACHAGUD,Village Panchayat,BAGALKOT,BADAMI,2308147,19,Ward No 19,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308148,01,Ward No 01,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308149,02,Ward No 02,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308150,03,Ward No 03,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308151,04,Ward No 04,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308152,05,Ward No 05,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308153,06,Ward No 06,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308154,07,Ward No 07,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308155,08,Ward No 08,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308156,09,Ward No 09,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308157,10,Ward No 10,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308158,11,Ward No 11,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308159,12,Ward No 12,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308160,13,Ward No 13,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308161,14,Ward No 14,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308162,15,Ward No 15,,
215152,FAKIRBHUDIHAL,Village Panchayat,BAGALKOT,BADAMI,2308163,16,Ward No 16,,
273086,HALIGERI,Village Panchayat,BAGALKOT,BADAMI,2308282,01,Ward No 01,,
273086,HALIGERI,Village Panchayat,BAGALKOT,BADAMI,2308283,02,Ward No 02,,
273086,HALIGERI,Village Panchayat,BAGALKOT,BADAMI,2308284,03,Ward No 03,,
273086,HALIGERI,Village Panchayat,BAGALKOT,BADAMI,2308285,04,Ward No 04,,
273086,HALIGERI,Village Panchayat,BAGALKOT,BADAMI,2308286,05,Ward No 05,,
273086,HALIGERI,Village Panchayat,BAGALKOT,BADAMI,2308287,06,Ward No 06,,
273086,HALIGERI,Village Panchayat,BAGALKOT,BADAMI,2308288,07,Ward No 07,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308437,01,Ward No 01,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308438,02,Ward No 02,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308439,03,Ward No 03,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308464,04,Ward No 04,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308475,05,Ward No 05,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308486,06,Ward No 06,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308487,07,Ward No 07,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308488,08,Ward No 08,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308499,09,Ward No 09,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308500,10,Ward No 10,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308501,11,Ward No 11,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308502,12,Ward No 12,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308503,13,Ward No 13,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308504,14,Ward No 14,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308505,15,Ward No 15,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308506,16,Ward No 16,,
215154,HALKURKI,Village Panchayat,BAGALKOT,BADAMI,2308507,17,Ward No 17,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308580,01,Ward No 01,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308581,02,Ward No 02,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308582,03,Ward No 03,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308583,04,Ward No 04,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308584,05,Ward No 05,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308585,06,Ward No 06,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308586,07,Ward No 07,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308587,08,Ward No 08,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308588,09,Ward No 09,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308589,10,Ward No 10,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308590,11,Ward No 11,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308591,12,Ward No 12,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308592,13,Ward No 13,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308593,14,Ward No 14,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308594,15,Ward No 15,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308595,16,Ward No 16,,
215156,HEBBALI,Village Panchayat,BAGALKOT,BADAMI,2308596,17,Ward No 17,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308698,01,Ward No 01,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308699,02,Ward No 02,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308700,03,Ward No 03,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308701,04,Ward No 04,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308714,05,Ward No 05,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308715,06,Ward No 06,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308716,07,Ward No 07,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308717,08,Ward No 08,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308730,09,Ward No 09,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308731,10,Ward No 10,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308732,11,Ward No 11,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308733,12,Ward No 12,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308745,13,Ward No 13,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308746,14,Ward No 14,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308747,15,Ward No 15,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308748,16,Ward No 16,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308749,17,Ward No 17,,
215157,HOSUR,Village Panchayat,BAGALKOT,BADAMI,2308750,18,Ward No 18,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308794,01,Ward No 01,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308795,02,Ward No 02,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308796,03,Ward No 03,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308797,04,Ward No 04,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308798,05,Ward No 05,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308799,06,Ward No 06,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308800,07,Ward No 07,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308801,08,Ward No 08,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308802,09,Ward No 09,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308803,10,Ward No 10,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308804,11,Ward No 11,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308805,12,Ward No 12,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308806,13,Ward No 13,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308807,14,Ward No 14,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308808,15,Ward No 15,,
215158,HULIGERI,Village Panchayat,BAGALKOT,BADAMI,2308809,16,Ward No 16,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308896,01,Ward No 01,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308897,02,Ward No 02,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308898,03,Ward No 03,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308899,04,Ward No 04,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308900,05,Ward No 05,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308901,06,Ward No 06,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308976,07,Ward No 07,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308977,08,Ward No 08,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308978,09,Ward No 09,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308979,10,Ward No 10,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308980,11,Ward No 11,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308981,12,Ward No 12,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308982,13,Ward No 13,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308983,14,Ward No 14,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2308984,15,Ward No 15,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2309057,16,Ward No 16,,
215159,HULLIKERI,Village Panchayat,BAGALKOT,BADAMI,2309058,17,Ward No 17,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309180,01,Ward No 01,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309181,02,Ward No 02,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309182,03,Ward No 03,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309183,04,Ward No 04,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309184,05,Ward No 05,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309185,06,Ward No 06,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309186,07,Ward No 07,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309187,08,Ward No 08,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309188,09,Ward No 09,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309189,10,Ward No 10,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309190,11,Ward No 11,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309191,12,Ward No 12,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309192,13,Ward No 13,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309193,14,Ward No 14,,
215160,JALIHAL,Village Panchayat,BAGALKOT,BADAMI,2309194,15,Ward No 15,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309195,01,Ward No 01,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309196,02,Ward No 02,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309197,03,Ward No 03,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309198,04,Ward No 04,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309199,05,Ward No 05,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309200,06,Ward No 06,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309201,07,Ward No 07,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309202,08,Ward No 08,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309203,09,Ward No 09,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309204,10,Ward No 10,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309205,11,Ward No 11,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309206,12,Ward No 12,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309207,13,Ward No 13,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309208,14,Ward No 14,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309209,15,Ward No 15,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309210,16,Ward No 16,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309211,17,Ward No 17,,
273089,KAINAKATTI,Village Panchayat,BAGALKOT,BADAMI,2309212,18,Ward No 18,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309330,01,Ward No 01,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309343,02,Ward No 02,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309344,03,Ward No 03,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309391,04,Ward No 04,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309392,05,Ward No 05,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309393,06,Ward No 06,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309394,07,Ward No 07,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309395,08,Ward No 08,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309420,09,Ward No 09,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2309421,10,Ward No 10,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2312030,11,Ward No 11,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2312031,12,Ward No 12,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2312032,13,Ward No 13,,
215162,KAKNUR,Village Panchayat,BAGALKOT,BADAMI,2312033,14,Ward No 14,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310538,01,Ward No 01,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310539,02,Ward No 02,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310540,03,Ward No 03,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310541,04,Ward No 04,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310542,05,Ward No 05,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310543,06,Ward No 06,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310544,07,Ward No 07,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310545,08,Ward No 08,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310546,09,Ward No 09,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310547,10,Ward No 10,,
215164,KATARAKI,Village Panchayat,BAGALKOT,BADAMI,2310548,11,Ward No 11,,
